transaction_id,date,employee_id,vendor_id,amount,category,invoice_number,is_fraud,fraud_type,z_score,pair_frequency,employee_total_spend,cat_percentile
2196,2025-01-16,EMP-049,PROV-005,2268.58,IT,INV-005-20250116-2195,False,,0.5179680960748251,2,302910.19,0.7016957248626702
13170,2025-06-26,EMP-056,PROV-041,1976.32,Logistics,INV-041-20250626-13169,False,,1.2583575736127943,3,195932.18,0.8922196025597844
4994,2025-02-28,EMP-045,PROV-069,1341.4,Logistics,INV-069-20250228-4993,False,,0.1702922663774158,2,165974.67,0.5981812057931963
4183,2025-02-07,EMP-089,PROV-004,837.93,Marketing,INV-004-20250207-4182,False,,-0.05320618248756163,7,132657.19,0.4997978164173069
3453,2025-02-25,EMP-024,PROV-009,709.82,Travel,INV-009-20250225-3452,False,,-1.250082092972499,3,247581.44,0.10818713450292397
11139,2025-10-26,EMP-091,PROV-035,772.14,Travel,INV-035-20251026-11138,False,,-1.1556511957989763,2,226325.98,0.1283625730994152
10847,2025-06-26,EMP-059,PROV-016,878.04,Marketing,INV-016-20250626-10846,False,,0.03995109950620263,5,142308.87,0.537808329963607
6826,2025-07-25,EMP-069,PROV-016,1311.5,IT,INV-016-20250725-6825,False,,-0.6233671233191865,4,275074.72,0.28851206114162886
913,2025-09-17,EMP-095,PROV-044,310.17,Logistics,INV-044-20250917-0912,False,,-1.5969313000251855,4,167366.6,0.040417649040080834
5398,2025-10-28,EMP-056,PROV-022,1490.29,Logistics,INV-022-20251028-5397,False,,0.42544574019187337,1,195932.18,0.6897945436173796
12540,2025-07-26,EMP-007,PROV-005,3171.92,IT,INV-005-20250726-12539,False,,1.5952173929856233,4,269396.43,0.9398137090995939
9636,2025-01-17,EMP-063,PROV-029,2344.04,IT,INV-029-20250117-9635,False,,0.6079555116048457,3,293561.01,0.7317888703128732
14189,2025-09-10,EMP-041,PROV-001,930.07,Marketing,INV-001-20250910-14188,False,,0.16079311850733854,4,152979.0,0.5936109987868985
14905,2025-04-19,EMP-031,PROV-058,1017.33,Travel,INV-058-20250419-14904,False,,-0.7841250135464721,3,258589.75,0.2324561403508772
8150,2025-08-02,EMP-011,PROV-010,1794.35,IT,INV-010-20250802-8149,False,,-0.047559760628086006,1,295439.97,0.4910437067112491
5884,2025-12-25,EMP-077,PROV-050,1964.6,Travel,INV-050-20251225-5883,False,,0.651233715040866,3,212680.56,0.7444444444444445
7453,2025-01-25,EMP-089,PROV-062,1689.1,Marketing,INV-062-20250125-7452,False,,1.9236744885329395,1,132657.19,0.9769510715729883
3101,2025-08-07,EMP-066,PROV-024,551.73,Supplies,INV-024-20250807-3100,False,,0.4524266886436636,4,67812.42,0.7806361085126287
2032,2025-01-24,EMP-066,PROV-066,628.53,Supplies,INV-066-20250124-2031,False,,0.7293037409145948,3,67812.42,0.8643592142188962
6721,2025-04-14,EMP-050,PROV-050,712.27,IT,INV-050-20250414-6720,False,,-1.3379597420318057,3,273847.22,0.09171244327680918
10062,2025-10-25,EMP-015,PROV-046,2734.57,IT,INV-046-20251025-10061,False,,1.0736696036660565,4,279129.22,0.8550274659660855
10451,2025-12-01,EMP-052,PROV-059,391.44,Supplies,INV-059-20251201-10450,False,,-0.1254460028733623,5,58331.59,0.47100093545369504
4286,2025-08-25,EMP-024,PROV-046,2124.47,Travel,INV-046-20250825-4285,False,,0.8934780592502863,5,247581.44,0.8157894736842105
2095,2025-10-08,EMP-088,PROV-035,2335.86,Travel,INV-035-20251008-2094,False,,1.2137885110075235,6,224278.48,0.881578947368421
9539,2025-03-03,EMP-029,PROV-034,1857.06,Logistics,INV-034-20250303-9538,False,,1.0539811662844831,3,204673.19,0.8592118558437184
3405,2025-08-28,EMP-043,PROV-056,1404.9,Travel,INV-056-20250828-3404,False,,-0.19685635472840043,4,209824.79,0.42719298245614035
12786,2025-01-14,EMP-072,PROV-041,392.05,Supplies,INV-041-20250114-12785,False,,-0.12324684920298115,5,60353.68,0.47333956969130025
14692,2025-02-06,EMP-045,PROV-060,998.65,Logistics,INV-060-20250206-14691,False,,-0.4170799758813352,4,165974.67,0.36039070394072076
4839,2025-09-06,EMP-048,PROV-052,1148.73,IT,INV-052-20250906-4838,False,,-0.817473293817748,3,292016.58,0.2249820874134225
1138,2025-08-21,EMP-022,PROV-031,290.66,Supplies,INV-031-20250821-1137,False,,-0.4887750305799307,2,59966.83,0.274555659494855
10915,2025-10-26,EMP-034,PROV-070,1214.91,Logistics,INV-070-20251026-10914,False,,-0.046474225010795435,7,192504.08,0.5065678679690131
13677,2025-07-27,EMP-062,PROV-011,321.65,Supplies,INV-011-20250727-13676,False,,-0.3770508137846683,3,55282.7,0.33489242282507015
1955,2025-06-27,EMP-024,PROV-054,2111.91,Travel,INV-054-20250627-1954,False,,0.874446415018909,1,247581.44,0.8087719298245614
10452,2025-08-26,EMP-039,PROV-027,1268.72,Logistics,INV-027-20250826-10451,False,,0.0457402180408263,5,173483.1,0.5483327719770966
3412,2025-01-22,EMP-049,PROV-019,890.82,IT,INV-019-20250122-3411,False,,-1.1250356359771385,4,302910.19,0.13756866491521375
14555,2025-07-26,EMP-085,PROV-047,775.37,Supplies,INV-047-20250726-14554,False,,1.2586868965846933,3,65851.48,0.9625818521983162
14223,2025-03-16,EMP-043,PROV-025,1614.26,Travel,INV-025-20250316-14222,False,,0.12037812268252254,1,209824.79,0.558187134502924
2986,2025-06-11,EMP-037,PROV-061,613.16,Supplies,INV-061-20250611-2985,False,,0.6738922787608941,4,65531.63,0.852198316183349
4444,2025-09-13,EMP-030,PROV-013,548.42,Supplies,INV-013-20250913-4443,False,,0.4404935761043824,2,60320.51,0.775023386342376
13570,2025-04-25,EMP-010,PROV-038,1942.89,IT,INV-038-20250425-13569,False,,0.1295768773632906,4,313348.12,0.5579173632672558
4903,2025-05-07,EMP-091,PROV-033,882.34,Travel,INV-033-20250507-4902,False,,-0.98866973128482,5,226325.98,0.17339181286549707
6015,2025-07-25,EMP-098,PROV-034,1648.91,IT,INV-034-20250725-6014,False,,-0.2209995925216214,2,258000.48,0.4248865536183425
10921,2025-07-15,EMP-055,PROV-010,1358.14,Logistics,INV-010-20250715-10920,False,,0.19897968092274473,2,170859.05,0.6086224317952172
8106,2025-04-03,EMP-040,PROV-003,153.12,IT,INV-003-20250403-8105,False,,-2.004756235453632,3,279380.56,0.008836876044900884
10460,2025-09-28,EMP-026,PROV-005,523.65,Supplies,INV-005-20250928-10459,False,,0.3511935164071042,3,70030.07,0.7338634237605238
3596,2025-07-02,EMP-097,PROV-068,310.68,Logistics,INV-068-20250702-3595,False,,-1.5960573106931595,3,182952.31,0.04075446278208151
213,2025-03-28,EMP-055,PROV-065,1235.46,Logistics,INV-065-20250328-0212,False,,-0.011257596043859466,5,170859.05,0.5213876726170428
12115,2025-02-25,EMP-092,PROV-065,895.05,Logistics,INV-065-20250225-12114,False,,-0.5946197696027258,2,174858.74,0.2947120242505894
14190,2025-08-01,EMP-094,PROV-045,1136.62,Marketing,INV-045-20250801-14189,False,,0.6405147987818832,3,139987.47,0.772745653052972
4876,2025-06-14,EMP-001,PROV-004,975.93,Travel,INV-004-20250614-4875,False,,-0.8468567071116816,6,289855.85,0.21198830409356725
1910,2025-11-15,EMP-028,PROV-020,1044.86,IT,INV-020-20251115-1909,False,,-0.9413401484573353,4,287056.24,0.1819918796274182
8826,2025-10-28,EMP-042,PROV-016,1571.86,Travel,INV-016-20251028-8825,False,,0.056131170818636555,3,186254.95,0.5295321637426901
4962,2025-01-20,EMP-039,PROV-035,1470.23,Logistics,INV-035-20250120-4961,False,,0.39106882646551155,2,173483.1,0.6786796901313573
14291,2025-10-26,EMP-099,PROV-034,2273.37,Logistics,INV-034-20251026-14290,False,,1.7674135169037115,4,180119.33,0.954530144829909
4421,2025-11-27,EMP-071,PROV-039,1887.14,Travel,INV-039-20251127-4420,False,,0.5338618072253805,5,223512.93,0.7067251461988304
7105,2025-01-12,EMP-056,PROV-038,1028.25,Logistics,INV-038-20250112-7104,False,,-0.3663543205323665,4,195932.18,0.37622094981475246
14926,2025-04-18,EMP-099,PROV-048,2350.34,Logistics,INV-048-20250418-14925,False,,1.8993173578567566,1,180119.33,0.9656449983159313
9575,2025-09-18,EMP-076,PROV-022,2227.58,IT,INV-022-20250918-9574,False,,0.4690748541356409,4,281512.93,0.6854549796990685
69,2025-02-25,EMP-066,PROV-056,520.53,Supplies,INV-056-20250225-0068,False,,0.3399453861585976,4,67812.42,0.724976613657624
13626,2025-02-07,EMP-061,PROV-040,701.19,Marketing,INV-040-20250207-13625,False,,-0.37079099275500893,1,94892.41,0.3738374443995148
7286,2025-09-26,EMP-089,PROV-001,692.99,Marketing,INV-001-20250926-7285,False,,-0.38983586217283167,6,132657.19,0.3633238980994743
11308,2025-02-26,EMP-030,PROV-048,554.37,Supplies,INV-048-20250226-11307,False,,0.46194433731547685,4,60320.51,0.7839101964452759
8217,2025-05-28,EMP-018,PROV-053,464.23,IT,INV-053-20250528-8216,False,,-1.6337519305829098,5,295380.47,0.044423214712204444
2047,2025-04-10,EMP-080,PROV-049,1312.45,Logistics,INV-049-20250410-2046,False,,0.1206805190006372,3,187457.48,0.5783091950151567
13619,2025-12-25,EMP-076,PROV-056,2413.82,IT,INV-056-20251225-13618,False,,0.6911694243491455,5,281512.93,0.7614043467876761
5554,2025-12-27,EMP-035,PROV-031,1297.7,Logistics,INV-031-20251227-5553,False,,0.09540337655478286,1,161827.99,0.566520714045133
14550,2025-12-28,EMP-047,PROV-005,1740.09,IT,INV-005-20251228-14549,False,,-0.11226579252126011,4,309724.21,0.4664437544781466
3595,2025-07-26,EMP-047,PROV-042,2019.47,IT,INV-042-20250726-3594,False,,0.2208999131609181,3,309724.21,0.5932648674468594
12865,2025-05-07,EMP-070,PROV-017,540.2,Supplies,INV-017-20250507-12864,False,,0.41085907910350955,1,58938.1,0.7616931711880262
12978,2025-06-17,EMP-031,PROV-067,3024.38,Travel,INV-067-20250617-12977,False,,2.2570741548123037,4,258589.75,0.9850877192982456
2913,2025-06-27,EMP-003,PROV-002,1997.25,Logistics,INV-002-20250627-2912,False,,1.2942254103173185,4,244417.27,0.8959245537217918
6457,2025-05-04,EMP-015,PROV-033,1933.64,IT,INV-033-20250504-6456,False,,0.1185460849745722,5,279129.22,0.5540960114640554
1556,2025-03-28,EMP-074,PROV-013,1799.76,IT,INV-013-20250328-1555,False,,-0.04110823772830574,2,283069.34,0.4939097205636494
10504,2025-10-11,EMP-090,PROV-033,1849.47,Travel,INV-033-20251011-10503,False,,0.4767820271142346,2,209935.73,0.685672514619883
9988,2025-02-28,EMP-082,PROV-022,295.62,Supplies,INV-022-20250228-9987,False,,-0.47089338762076643,2,63239.13,0.2829747427502339
1460,2025-05-27,EMP-052,PROV-063,343.49,Supplies,INV-063-20250527-1459,False,,-0.29831390204512215,2,58331.59,0.3685687558465856
5334,2025-04-25,EMP-036,PROV-002,1075.42,Logistics,INV-002-20250425-5333,False,,-0.2855188758428105,3,201368.76,0.4068710003368137
444,2025-03-26,EMP-040,PROV-047,2044.61,IT,INV-047-20250326-0443,False,,0.25087981809631044,3,279380.56,0.6028182469548603
8770,2025-03-05,EMP-083,PROV-042,1723.76,IT,INV-042-20250305-8769,False,,-0.13173961303020829,8,262510.14,0.4585622163840459
9538,2025-12-13,EMP-072,PROV-068,484.37,Supplies,INV-068-20251213-9537,False,,0.20958244071436755,4,60353.68,0.6590271281571563
1492,2025-07-19,EMP-090,PROV-057,1303.78,Travel,INV-057-20250719-1491,False,,-0.3500792738905737,3,209935.73,0.3786549707602339
3886,2025-03-22,EMP-021,PROV-051,1073.22,Marketing,INV-051-20250322-3885,False,,0.49326544255140103,4,137154.78,0.7230084917104731
6296,2025-09-27,EMP-071,PROV-018,926.55,Travel,INV-018-20250927-6295,False,,-0.9216801619003298,1,223512.93,0.19181286549707602
14579,2025-04-04,EMP-065,PROV-048,1625.52,Travel,INV-048-20250404-14578,False,,0.13743993112562053,2,224445.3,0.5675438596491228
8268,2025-03-25,EMP-035,PROV-063,1467.95,Logistics,INV-063-20250325-8267,False,,0.3871615800399829,2,161827.99,0.6766588076793533
3216,2025-10-25,EMP-044,PROV-001,623.76,Marketing,INV-001-20251025-3215,False,,-0.550625656050376,3,113642.06,0.29882733522038013
9608,2025-01-26,EMP-046,PROV-031,1526.15,Travel,INV-031-20250126-9607,False,,-0.013131286013868393,2,226279.57,0.5008771929824561
3315,2025-07-03,EMP-041,PROV-022,811.54,Marketing,INV-022-20250703-3314,False,,-0.1144981463822372,1,152979.0,0.47836635665183985
52,2025-11-25,EMP-080,PROV-068,2308.97,Logistics,INV-068-20251125-0051,False,,1.8284213996882819,3,187457.48,0.9585719097339171
11068,2025-08-27,EMP-088,PROV-044,2507.33,Travel,INV-044-20250827-11067,False,,1.4736098514815916,1,224278.48,0.9239766081871345
4805,2025-05-25,EMP-029,PROV-061,1133.07,Logistics,INV-061-20250525-4804,False,,-0.18672380723240375,3,204673.19,0.44425732569888854
14515,2025-05-27,EMP-081,PROV-013,1210.35,Marketing,INV-013-20250527-14514,False,,0.8117560453887204,3,140134.76,0.8241002830570158
12943,2025-12-28,EMP-083,PROV-070,1572.11,IT,INV-070-20251228-12942,False,,-0.3125849823003863,4,262510.14,0.39646524958203966
9516,2025-12-25,EMP-027,PROV-021,2185.93,IT,INV-021-20251225-9515,False,,0.419406475434006,2,297695.61,0.6677812276092667
11928,2025-05-28,EMP-040,PROV-041,2240.31,IT,INV-041-20250528-11927,False,,0.48425560949870955,3,279380.56,0.6911870074038691
7334,2025-12-26,EMP-006,PROV-026,1686.66,IT,INV-026-20251226-7333,False,,-0.17598203439468957,2,329893.7,0.44327680917124435
8024,2025-10-28,EMP-076,PROV-025,2803.1,IT,INV-025-20251028-8023,False,,1.1553928687902586,5,281512.93,0.8695963697157869
778,2025-08-03,EMP-047,PROV-024,2240.95,IT,INV-024-20250803-0777,False,,0.4850188210801991,4,309724.21,0.6916646763792692
14300,2025-07-26,EMP-081,PROV-003,601.89,Marketing,INV-003-20250726-14299,False,,-0.6014197163147396,2,140134.76,0.27901334411645773
12942,2025-08-26,EMP-080,PROV-036,684.2,Logistics,INV-036-20250826-12941,False,,-0.9559543787354976,2,187457.48,0.17345907713034692
5337,2025-11-25,EMP-080,PROV-034,2020.32,Logistics,INV-034-20251125-5336,False,,1.3337605748072072,3,187457.48,0.9003031323678006
11421,2025-10-02,EMP-074,PROV-031,1728.38,IT,INV-031-20251002-11420,False,,-0.12623017942632933,2,283069.34,0.460234057797946
11618,2025-05-28,EMP-024,PROV-039,2217.12,Travel,INV-039-20250528-11617,False,,1.0338667406226691,4,247581.44,0.8473684210526315
8140,2025-08-16,EMP-084,PROV-031,2078.14,Travel,INV-031-20250816-8139,False,,0.8232761422726018,1,224968.98,0.7941520467836257
11315,2025-07-01,EMP-046,PROV-062,1138.19,Travel,INV-062-20250701-11314,False,,-0.600990895568424,5,226279.57,0.2885964912280702
9615,2025-05-25,EMP-005,PROV-026,227.31,Travel,INV-026-20250525-9614,False,,-1.9812093746669228,5,284568.78,0.012865497076023392
4968,2025-07-09,EMP-041,PROV-064,1197.3,Marketing,INV-064-20250709-4967,False,,0.781446832473771,3,152979.0,0.8188435099069955
14258,2025-06-01,EMP-100,PROV-052,1835.32,Travel,INV-052-20250601-14257,False,,0.4553411221879613,3,182897.0,0.6792397660818713
13792,2025-04-21,EMP-083,PROV-041,2662.85,IT,INV-041-20250421-13791,False,,0.9881422058153662,7,262510.14,0.8375925483639838
857,2025-07-27,EMP-006,PROV-047,1819.78,IT,INV-047-20250727-0856,False,,-0.017234025444830908,1,329893.7,0.5051349414855505
7828,2025-10-23,EMP-094,PROV-021,1086.31,Marketing,INV-021-20251023-7827,False,,0.5236675572683885,5,139987.47,0.7331176708451274
10676,2025-10-09,EMP-074,PROV-049,426.11,IT,INV-049-20251009-10675,False,,-1.6792107204053903,3,283069.34,0.03916885598280392
12841,2025-05-28,EMP-025,PROV-049,1142.66,IT,INV-049-20250528-12840,False,,-0.8247118786609393,1,236917.21,0.2228325770241223
11463,2025-01-24,EMP-022,PROV-007,537.8,Supplies,INV-007-20250124-11462,False,,0.4022066712200426,5,59966.83,0.7567820392890552
12111,2025-02-20,EMP-088,PROV-037,1565.59,Travel,INV-037-20250220-12110,False,,0.0466305012859346,3,224278.48,0.5260233918128655
5169,2025-06-25,EMP-044,PROV-014,318.67,Marketing,INV-014-20250625-5168,False,,-1.2592109256459265,5,113642.06,0.08006469874646178
8370,2025-05-25,EMP-015,PROV-022,762.45,IT,INV-022-20250525-8369,False,,-1.2781191839706285,3,279129.22,0.10580367805111059
13048,2025-11-25,EMP-057,PROV-014,1170.36,Marketing,INV-014-20251125-13047,False,,0.7188774688010706,3,119885.63,0.7994338859684593
1907,2025-07-27,EMP-054,PROV-039,2118.2,IT,INV-039-20250727-1906,False,,0.33863722478666575,3,342551.38,0.6352997372820636
3159,2025-09-11,EMP-025,PROV-053,922.48,IT,INV-053-20250911-3158,False,,-1.0872805130553198,2,236917.21,0.14712204442321472
9087,2025-03-26,EMP-050,PROV-035,2224.23,IT,INV-035-20250326-9086,False,,0.4650799185137808,4,273847.22,0.6835443037974683
13526,2025-08-11,EMP-091,PROV-042,1158.66,Travel,INV-042-20250811-13525,False,,-0.5699735581945149,6,226325.98,0.3017543859649123
629,2025-04-11,EMP-015,PROV-062,1305.06,IT,INV-062-20250411-0628,False,,-0.6310469398579267,2,279129.22,0.28540721280152853
4303,2025-02-27,EMP-059,PROV-029,283.35,Marketing,INV-029-20250227-4302,False,,-1.341243216845621,3,142308.87,0.06308127780024263
13012,2025-10-28,EMP-040,PROV-044,1705.05,IT,INV-044-20251028-13011,False,,-0.15405162660782146,3,279380.56,0.45068067828994507
1432,2025-01-08,EMP-090,PROV-019,535.59,Travel,INV-019-20250108-1431,False,,-1.5140855463509149,3,209935.73,0.06286549707602339
4137,2025-12-03,EMP-089,PROV-034,1613.65,Marketing,INV-034-20251203-4136,False,,1.7484384644384618,4,132657.19,0.9660331581075616
1261,2025-02-01,EMP-023,PROV-052,1973.05,Travel,INV-052-20250201-1260,False,,0.664037647664683,3,244403.75,0.7505847953216375
7493,2025-12-28,EMP-060,PROV-060,353.7,IT,INV-060-20251228-7492,False,,-1.7655609557423741,2,272114.54,0.03009314545020301
3125,2025-08-28,EMP-053,PROV-056,1133.26,Marketing,INV-056-20250828-3124,False,,0.6327110474106781,4,133737.51,0.770319450060655
12806,2025-02-27,EMP-056,PROV-046,1424.53,Logistics,INV-046-20250227-12805,False,,0.312752527497678,1,195932.18,0.6500505220613001
10075,2025-12-28,EMP-088,PROV-041,696.67,Travel,INV-041-20251228-10074,False,,-1.2700077396000957,2,224278.48,0.10555555555555556
5969,2025-09-17,EMP-023,PROV-023,951.43,Travel,INV-023-20250917-5968,False,,-0.8839805354292571,4,244403.75,0.2026315789473684
2622,2025-08-27,EMP-068,PROV-045,2372.15,Travel,INV-045-20250827-2621,False,,1.2687772346664954,4,241702.26,0.8923976608187134
12154,2025-12-13,EMP-023,PROV-012,2001.45,Travel,INV-012-20251213-12153,False,,0.7070709833470972,1,244403.75,0.7684210526315789
11258,2025-09-13,EMP-018,PROV-043,2070.64,IT,INV-043-20250913-11257,False,,0.281921064137212,2,295380.47,0.6157153092906615
9130,2025-10-04,EMP-070,PROV-047,772.55,Supplies,INV-047-20251004-9129,False,,1.24852031732162,3,58938.1,0.9597754911131899
3840,2025-02-19,EMP-008,PROV-046,631.11,Marketing,INV-046-20250219-3839,False,,-0.5335549499258642,2,167756.58,0.3071168621107966
9031,2025-08-28,EMP-008,PROV-070,1255.04,Marketing,INV-070-20250828-9030,False,,0.915550583715854,3,167756.58,0.8487666801455722
98,2025-12-09,EMP-026,PROV-043,617.81,Supplies,INV-043-20251209-0097,False,,0.6906563190351105,3,70030.07,0.8568755846585594
14093,2025-04-27,EMP-063,PROV-064,1957.12,IT,INV-064-20250427-14092,False,,0.1465464098704755,4,293561.01,0.5638882254597564
6709,2025-12-28,EMP-053,PROV-066,701.19,Marketing,INV-066-20251228-6708,False,,-0.37079099275500893,4,133737.51,0.3738374443995148
14724,2025-03-27,EMP-095,PROV-059,912.71,Logistics,INV-059-20250327-14723,False,,-0.5643557468506044,2,167366.6,0.3068373189626137
6602,2025-12-11,EMP-087,PROV-054,2697.78,IT,INV-054-20251211-6601,False,,1.0297968629113594,1,264471.28,0.8452352519703845
3359,2025-10-14,EMP-040,PROV-048,2823.68,IT,INV-048-20251014-3358,False,,1.179934891207537,4,279380.56,0.8738953904943874
12751,2025-09-20,EMP-061,PROV-035,950.84,Marketing,INV-035-20250920-12750,False,,0.2090323792156527,4,94892.41,0.6118075212292762
14082,2025-01-27,EMP-098,PROV-060,1735.99,IT,INV-060-20250127-14081,False,,-0.11715511671517842,5,258000.48,0.46381657511344637
1877,2025-12-25,EMP-047,PROV-040,2098.12,IT,INV-040-20251225-1876,False,,0.3146914614174263,3,309724.21,0.6262240267494626
14712,2025-07-13,EMP-071,PROV-068,1280.75,Travel,INV-068-20250713-14711,False,,-0.38497567250909465,6,223512.93,0.3654970760233918
14346,2025-05-26,EMP-021,PROV-069,1228.33,Marketing,INV-069-20250526-14345,False,,0.853515405404873,2,137154.78,0.8338050950262839
14737,2025-02-26,EMP-037,PROV-055,546.72,Supplies,INV-055-20250226-14736,False,,0.4343647871869271,5,65531.63,0.7703461178671656
524,2025-06-28,EMP-079,PROV-061,2226.34,Travel,INV-061-20250628-0523,False,,1.0478374221364672,4,218164.1,0.8511695906432749
7295,2025-03-27,EMP-003,PROV-032,941.56,Logistics,INV-032-20250327-7294,False,,-0.5149153699310861,3,244417.27,0.32603570225665207
6238,2025-10-11,EMP-019,PROV-049,2117.17,IT,INV-049-20251011-6237,False,,0.33740893114770604,2,302620.33,0.6343443993312634
5371,2025-02-13,EMP-005,PROV-050,863.34,Travel,INV-050-20250213-5370,False,,-1.0174596389596746,1,284568.78,0.16783625730994153
12891,2025-08-19,EMP-017,PROV-065,368.49,Logistics,INV-065-20250819-12890,False,,-1.4969880493511365,4,186723.46,0.0549006399461098
11192,2025-03-26,EMP-060,PROV-019,1927.09,IT,INV-019-20250326-11191,False,,0.11073509144526326,1,272114.54,0.5509911631239551
4108,2025-07-25,EMP-023,PROV-027,1056.11,Travel,INV-027-20250725-4107,False,,-0.7253632967237956,4,244403.75,0.24941520467836256
12591,2025-06-25,EMP-056,PROV-058,1386.15,Logistics,INV-058-20250625-12590,False,,0.24698054600127894,2,195932.18,0.6241158639272483
6727,2025-08-03,EMP-037,PROV-043,703.89,Supplies,INV-043-20250803-6726,False,,1.0009893484554462,2,65531.63,0.921889616463985
1380,2025-11-27,EMP-077,PROV-069,1990.75,Travel,INV-069-20251127-1379,False,,0.690857719551258,3,212680.56,0.7599415204678363
11883,2025-07-25,EMP-054,PROV-004,1356.47,IT,INV-004-20250725-11882,False,,-0.5697395845385739,3,342551.38,0.3061858132314306
8884,2025-05-04,EMP-063,PROV-005,1707.44,IT,INV-005-20250504-8883,False,,-0.1512015083581957,2,293561.01,0.4518748507284452
10232,2025-04-28,EMP-087,PROV-010,1327.08,IT,INV-010-20250428-10231,False,,-0.6047876913822966,3,264471.28,0.2956770957726296
11845,2025-06-09,EMP-030,PROV-037,130.45,Supplies,INV-037-20250609-11844,False,,-1.0663593085008412,4,60320.51,0.06735266604303088
1008,2025-02-11,EMP-012,PROV-024,2126.71,Logistics,INV-024-20250211-1007,False,,1.5160816042861527,3,177196.16,0.9302795554058606
3796,2025-11-21,EMP-017,PROV-047,1597.54,Logistics,INV-047-20251121-3795,False,,0.6092405556032549,4,186723.46,0.7440215560794881
11082,2025-02-27,EMP-082,PROV-023,409.28,Supplies,INV-023-20250227-11081,False,,-0.06112977093959396,1,63239.13,0.5084190832553789
1555,2025-06-22,EMP-027,PROV-010,1697.82,IT,INV-010-20250622-1554,False,,-0.162673532442463,1,297695.61,0.4473369954621447
11789,2025-03-28,EMP-004,PROV-066,1633.47,Marketing,INV-066-20250328-11788,False,,1.7944713073483696,2,132490.36,0.9708855640921957
14108,2025-05-23,EMP-028,PROV-009,905.09,IT,INV-009-20250523-14107,False,,-1.1080184027461104,1,287056.24,0.14234535466921425
6488,2025-12-22,EMP-086,PROV-002,526.4,Marketing,INV-002-20251222-6487,False,,-0.7767486422112557,4,133466.01,0.21633643348160128
955,2025-01-25,EMP-098,PROV-059,1822.02,IT,INV-059-20250125-0954,False,,-0.014562784909616927,2,258000.48,0.5056126104609505
7356,2025-07-19,EMP-068,PROV-002,1800.79,Travel,INV-002-20250719-7355,False,,0.4030192531346599,3,241702.26,0.6657894736842105
13696,2025-05-28,EMP-034,PROV-054,846.01,Logistics,INV-054-20250528-13695,False,,-0.6786598418430441,3,192504.08,0.2617042775345234
13649,2025-04-20,EMP-035,PROV-027,399.99,Logistics,INV-027-20250420-13648,False,,-1.4430063553142272,5,161827.99,0.061973728528123946
5039,2025-04-27,EMP-060,PROV-020,1081.57,IT,INV-020-20250427-5038,False,,-0.897562809150324,2,272114.54,0.19847145927871984
12049,2025-07-28,EMP-078,PROV-048,1815.94,Logistics,INV-048-20250728-12048,False,,0.9835136342591593,4,201123.28,0.8410239137756821
5660,2025-12-28,EMP-035,PROV-014,604.34,Logistics,INV-014-20251228-5659,False,,-1.092810825903357,5,161827.99,0.13472549680026946
3826,2025-02-25,EMP-018,PROV-061,3399.81,IT,INV-061-20250225-3825,False,,1.8669803419007622,2,295380.47,0.9629806544064963
375,2025-02-28,EMP-005,PROV-024,317.61,Travel,INV-024-20250228-0374,False,,-1.84438155029643,2,284568.78,0.023391812865497075
6890,2025-04-26,EMP-034,PROV-052,890.2,Logistics,INV-052-20250426-6889,False,,-0.602931236779837,2,192504.08,0.2903334456045807
3145,2025-10-26,EMP-050,PROV-025,825.24,IT,INV-025-20251026-3144,False,,-1.2032409727179119,1,273847.22,0.12013374731311201
11271,2025-11-21,EMP-082,PROV-041,910.9,Supplies,INV-041-20251121-11270,False,,1.7472955801039554,4,63239.13,0.9859681945743686
9464,2025-11-21,EMP-069,PROV-047,923.7,IT,INV-047-20251121-9463,False,,-1.0858256409781049,3,275074.72,0.14759971339861477
1241,2025-04-24,EMP-041,PROV-068,1342.72,Marketing,INV-068-20250424-1240,False,,1.1191913337834993,4,152979.0,0.8896077638495754
11694,2025-03-01,EMP-029,PROV-031,1969.3,Logistics,INV-031-20250301-11693,False,,1.2463273675131403,3,204673.19,0.8905355338497811
11515,2025-01-23,EMP-019,PROV-041,1573.22,IT,INV-041-20250123-11514,False,,-0.31126128721373997,4,302620.33,0.3969429185574397
6147,2025-10-27,EMP-023,PROV-063,2346.54,Travel,INV-063-20251027-6146,False,,1.2299714696373887,2,244403.75,0.8856725146198831
14925,2025-11-27,EMP-010,PROV-015,2468.76,IT,INV-015-20251127-14924,False,,0.7566863685476525,4,313348.12,0.7786004299020779
142,2025-05-26,EMP-081,PROV-060,380.85,Marketing,INV-060-20250526-0141,False,,-1.1147950743776076,3,140134.76,0.11362717347351395
3612,2025-08-26,EMP-085,PROV-004,772.49,Supplies,INV-004-20250826-3611,False,,1.2483040071245335,5,65851.48,0.9593077642656689
82,2025-05-17,EMP-032,PROV-044,1037.47,Travel,INV-044-20250517-0081,False,,-0.7536077114111264,3,259557.47,0.24035087719298245
10880,2025-09-26,EMP-077,PROV-040,1736.09,Travel,INV-040-20250926-10879,False,,0.3049820412102869,3,212680.56,0.6283625730994152
7122,2025-06-18,EMP-055,PROV-010,960.22,Logistics,INV-010-20250618-7121,False,,-0.48293764260636446,2,170859.05,0.3361401145166723
12638,2025-04-17,EMP-100,PROV-017,898.55,Travel,INV-017-20250417-12637,False,,-0.9641073942632733,1,182897.0,0.18128654970760233
